flow_id,flow_ip_src,flow_ip_dst,flow_srcport,flow_dstport,flow_proto,num_packets,total_length,avg_packet_size,min_time,max_time,tcp_window_size_avg,total_payload,forward_packets,receiving_packets,fragments,flow_duration,target
2036161021,0.0.0.0,0.0.0.0,0,0,255,7,2716,388,434,252272,0,2338,7,0,0,341089,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,313,86075,275,14,1139541,0,69173,313,0,0,3184785,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,7,2716,388,434,252272,0,2338,7,0,0,341089,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,313,86075,275,14,1139541,0,69173,313,0,0,3184785,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,7,2716,388,434,252272,0,2338,7,0,0,341089,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,317,87175,275,14,1139541,0,70057,317,0,0,3216513,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,7,2716,388,434,252272,0,2338,7,0,0,341089,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,317,87175,275,14,1139541,0,70057,317,0,0,3216513,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,317,87175,275,14,1139541,0,70057,317,0,0,3216513,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,317,87175,275,14,1139541,0,70057,317,0,0,3216513,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,324,89100,275,14,1139541,0,71604,324,0,0,3251344,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,324,89100,275,14,1139541,0,71604,324,0,0,3251344,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,324,89100,275,14,1139541,0,71604,324,0,0,3251344,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,330,90750,275,14,1139541,0,72930,330,0,0,3286979,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,330,90750,275,14,1139541,0,72930,330,0,0,3286979,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,330,90750,275,14,1139541,0,72930,330,0,0,3286979,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,330,90750,275,14,1139541,0,72930,330,0,0,3286979,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,338,92950,275,14,1139541,0,74698,338,0,0,3321677,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,338,92950,275,14,1139541,0,74698,338,0,0,3321677,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,338,92950,275,14,1139541,0,74698,338,0,0,3321677,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,343,94325,275,14,1139541,0,75803,343,0,0,3355647,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,343,94325,275,14,1139541,0,75803,343,0,0,3355647,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,343,94325,275,14,1139541,0,75803,343,0,0,3355647,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,343,94325,275,14,1139541,0,75803,343,0,0,3355647,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,349,95975,275,13,1139541,0,77129,349,0,0,3389440,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,349,95975,275,13,1139541,0,77129,349,0,0,3389440,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,8,3104,388,434,252272,0,2672,8,0,0,385885,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,349,95975,275,13,1139541,0,77129,349,0,0,3389440,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,9,3492,388,434,252272,0,3006,9,0,0,575582,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,354,97350,275,13,1139541,0,78234,354,0,0,3423988,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1314444435,141.151.103.65,231.171.80.221,0,0,127,1,82,82,0,0,0,28,1,0,0,0,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,9,3492,388,434,252272,0,3006,9,0,0,575582,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,354,97350,275,13,1139541,0,78234,354,0,0,3423988,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1314444435,141.151.103.65,231.171.80.221,0,0,127,1,82,82,0,0,0,28,1,0,0,0,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,9,3492,388,434,252272,0,3006,9,0,0,575582,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,354,97350,275,13,1139541,0,78234,354,0,0,3423988,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1314444435,141.151.103.65,231.171.80.221,0,0,127,1,82,82,0,0,0,28,1,0,0,0,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,9,3492,388,434,252272,0,3006,9,0,0,575582,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,357,98175,275,13,1139541,0,78897,357,0,0,3457383,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1314444435,141.151.103.65,231.171.80.221,0,0,127,1,82,82,0,0,0,28,1,0,0,0,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,9,3492,388,434,252272,0,3006,9,0,0,575582,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,357,98175,275,13,1139541,0,78897,357,0,0,3457383,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1314444435,141.151.103.65,231.171.80.221,0,0,127,1,82,82,0,0,0,28,1,0,0,0,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,9,3492,388,434,252272,0,3006,9,0,0,575582,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,357,98175,275,13,1139541,0,78897,357,0,0,3457383,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1314444435,141.151.103.65,231.171.80.221,0,0,127,1,82,82,0,0,0,28,1,0,0,0,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,9,3492,388,434,252272,0,3006,9,0,0,575582,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,357,98175,275,13,1139541,0,78897,357,0,0,3457383,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1314444435,141.151.103.65,231.171.80.221,0,0,127,1,82,82,0,0,0,28,1,0,0,0,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,9,3492,388,434,252272,0,3006,9,0,0,575582,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,362,99550,275,13,1139541,0,80002,362,0,0,3491162,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1314444435,141.151.103.65,231.171.80.221,0,0,127,1,82,82,0,0,0,28,1,0,0,0,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,9,3492,388,434,252272,0,3006,9,0,0,575582,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,362,99550,275,13,1139541,0,80002,362,0,0,3491162,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1314444435,141.151.103.65,231.171.80.221,0,0,127,1,82,82,0,0,0,28,1,0,0,0,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,9,3492,388,434,252272,0,3006,9,0,0,575582,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,362,99550,275,13,1139541,0,80002,362,0,0,3491162,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1314444435,141.151.103.65,231.171.80.221,0,0,127,1,82,82,0,0,0,28,1,0,0,0,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,9,3492,388,434,252272,0,3006,9,0,0,575582,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,366,100650,275,13,1139541,0,80886,366,0,0,3525348,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1314444435,141.151.103.65,231.171.80.221,0,0,127,1,82,82,0,0,0,28,1,0,0,0,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,9,3492,388,434,252272,0,3006,9,0,0,575582,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,366,100650,275,13,1139541,0,80886,366,0,0,3525348,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1314444435,141.151.103.65,231.171.80.221,0,0,127,1,82,82,0,0,0,28,1,0,0,0,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,9,3492,388,434,252272,0,3006,9,0,0,575582,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,366,100650,275,13,1139541,0,80886,366,0,0,3525348,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1314444435,141.151.103.65,231.171.80.221,0,0,127,1,82,82,0,0,0,28,1,0,0,0,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,9,3492,388,434,252272,0,3006,9,0,0,575582,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,369,101475,275,13,1139541,0,81549,369,0,0,3557501,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1314444435,141.151.103.65,231.171.80.221,0,0,127,1,82,82,0,0,0,28,1,0,0,0,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,9,3492,388,434,252272,0,3006,9,0,0,575582,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,369,101475,275,13,1139541,0,81549,369,0,0,3557501,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1314444435,141.151.103.65,231.171.80.221,0,0,127,1,82,82,0,0,0,28,1,0,0,0,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,9,3492,388,434,252272,0,3006,9,0,0,575582,0
3209460013,178.93.131.52,100.41.185.95,0,0,198,1,82,82,0,0,0,28,1,0,0,0,0
3411229631,192.171.2.63,78.9.253.9,0,0,120,369,101475,275,13,1139541,0,81549,369,0,0,3557501,0
3699177314,255.97.28.199,113.221.7.0,0,0,250,4,456,114,40,62,0,240,4,0,0,162,0
3709008311,224.211.88.172,185.84.225.14,0,0,206,1,126,126,0,0,0,72,1,0,0,0,0
4115295646,154.192.171.2,63.78.9.253,0,0,1,7,1848,264,40,116,0,1470,7,0,0,392,0
1314444435,141.151.103.65,231.171.80.221,0,0,127,1,82,82,0,0,0,28,1,0,0,0,0
1619874430,133.146.131.149,127.226.246.241,0,0,98,1,84,84,0,0,0,30,1,0,0,0,0
2036161021,0.0.0.0,0.0.0.0,0,0,255,9,3492,388,434,252272,0,3006,9,0,0,575582,0
